HouseholdId,PersonNumber,Age,Sex,License,TransitPass,EmploymentStatus,Occupation,FreeParking,StudentStatus,EmploymentZone,SchoolZone,ExpansionFactor
1072,1,20,M,Y,N,P,P,O,O,464.0,0.0,120.71342240036583
1072,2,18,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
1073,1,43,F,Y,N,P,P,O,O,441.0,0.0,93.78278427548541
1073,2,16,M,N,N,O,O,O,S,441.0,441.0,93.78278427548541
1074,1,33,F,Y,N,O,O,O,O,0.0,0.0,75.19214453104557
1074,2,62,F,Y,N,O,O,O,O,0.0,0.0,75.19214453104557
1075,1,46,M,Y,N,P,G,O,O,436.0,0.0,128.20294130841773
1075,2,40,F,Y,N,O,O,O,O,442.0,0.0,128.20294130841773
1075,3,20,F,Y,N,O,O,O,S,0.0,0.0,128.20294130841773
1075,4,17,F,N,N,O,O,O,S,0.0,0.0,128.20294130841773
1076,1,46,M,Y,N,F,P,O,O,210.0,0.0,124.45818185439177
1076,2,46,F,Y,N,O,O,O,O,0.0,0.0,124.45818185439177
1076,3,28,M,Y,N,F,P,O,O,281.0,0.0,124.45818185439177
1076,4,24,F,Y,N,F,S,O,O,441.0,0.0,124.45818185439177
1076,5,18,F,Y,N,P,S,O,O,441.0,0.0,124.45818185439177
1077,1,45,F,Y,N,O,O,O,O,607.0,0.0,115.7959025778102
1078,1,31,M,Y,N,P,M,O,O,0.0,0.0,1.0
1078,2,32,F,Y,N,O,O,O,O,0.0,0.0,1.0
1079,1,37,M,Y,N,F,P,O,O,0.0,0.0,98.03029518498678
1079,2,76,F,Y,N,O,O,O,O,0.0,0.0,98.03029518498678
1080,1,76,M,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
1080,2,75,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
1081,1,40,M,Y,N,P,P,O,O,0.0,0.0,36.87613219704377
1081,2,40,F,Y,N,F,S,O,O,0.0,0.0,36.87613219704377
1082,1,68,F,Y,N,O,O,O,O,0.0,0.0,19.709021703714704
1083,1,51,M,Y,N,P,M,O,O,398.0,0.0,32.805390331136344
1084,1,32,M,Y,N,P,G,O,O,555.0,0.0,103.01323800753244
1084,2,35,F,Y,N,O,O,O,O,0.0,0.0,103.01323800753244
1085,1,55,M,Y,N,P,S,O,O,0.0,0.0,28.439934121995794
1085,2,53,F,Y,N,O,O,O,O,0.0,0.0,28.439934121995794
1085,3,25,F,Y,N,P,P,O,O,726.0,0.0,28.439934121995794
1085,4,18,M,Y,N,O,O,O,S,0.0,158.0,28.439934121995794
1086,1,32,M,Y,N,F,P,O,O,158.0,0.0,32.805390331136344
1086,2,29,F,Y,N,O,O,O,O,0.0,0.0,32.805390331136344
1087,1,58,F,Y,N,O,O,O,O,0.0,0.0,23.94554038769076
1088,1,59,M,Y,N,F,G,O,O,0.0,0.0,75.19214453104557
1088,2,22,M,Y,N,F,S,O,O,578.0,0.0,75.19214453104557
1089,1,16,F,N,N,O,O,O,S,0.0,0.0,61.88891896016828
1089,2,65,F,Y,N,O,O,O,O,0.0,0.0,61.88891896016828
1090,1,74,F,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1090,2,77,M,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1090,3,44,M,Y,N,F,P,O,O,77.0,0.0,22.70925633913767
1091,1,42,F,Y,N,O,O,O,O,0.0,0.0,18.67422387244039
1091,2,70,M,Y,N,P,G,O,O,582.0,0.0,18.67422387244039
1091,3,72,F,Y,N,O,O,O,O,0.0,0.0,18.67422387244039
1091,4,18,M,Y,N,F,M,O,O,758.0,0.0,18.67422387244039
1091,5,13,F,N,N,O,O,O,S,0.0,83.0,18.67422387244039
1092,1,62,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1092,2,64,M,Y,N,F,S,O,O,0.0,0.0,197.73632404253047
1093,1,64,M,Y,N,O,O,O,O,0.0,0.0,1.0
1093,2,61,F,Y,N,O,O,O,O,0.0,0.0,1.0
1094,1,70,M,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1094,2,82,M,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1094,3,65,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1094,4,28,F,Y,N,F,G,O,O,553.0,0.0,175.90828827160178
1095,1,76,F,Y,N,P,S,O,O,558.0,0.0,197.73632404253047
1095,2,55,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1096,1,42,F,Y,N,O,O,O,O,0.0,0.0,18.67422387244039
1096,2,42,M,Y,N,F,M,O,O,752.0,0.0,18.67422387244039
1096,3,12,M,N,N,O,O,O,S,0.0,304.0,18.67422387244039
1096,4,7,F,N,N,O,O,O,S,0.0,304.0,18.67422387244039
1097,1,51,F,Y,N,O,O,O,O,0.0,0.0,16.006768385841152
1097,2,56,M,Y,N,F,G,O,O,0.0,0.0,16.006768385841152
1097,3,17,F,N,N,O,O,O,S,0.0,558.0,16.006768385841152
1098,1,18,M,Y,N,F,M,O,O,0.0,0.0,22.70925633913767
1098,2,40,F,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1098,3,46,M,Y,N,F,M,O,O,752.0,0.0,22.70925633913767
1099,1,38,M,Y,N,F,S,O,O,487.0,0.0,129.09159616562803
1099,2,24,F,Y,N,O,O,O,O,0.0,0.0,129.09159616562803
1100,1,83,F,Y,N,O,O,O,O,0.0,0.0,159.7759541422578
1100,2,52,M,Y,N,F,P,O,O,415.0,0.0,159.7759541422578
1100,3,45,M,Y,N,F,M,O,O,452.0,0.0,159.7759541422578
1100,4,33,F,Y,N,F,G,O,O,393.0,0.0,159.7759541422578
1101,1,50,F,Y,N,O,O,O,O,0.0,0.0,1.0
1101,2,54,M,Y,N,F,P,O,O,0.0,0.0,1.0
1102,1,49,F,Y,N,O,O,O,O,0.0,0.0,1.0
1102,2,52,M,Y,N,O,O,O,O,0.0,0.0,1.0
1103,1,68,F,Y,N,O,O,O,O,0.0,0.0,100.7004156912491
1103,2,23,F,Y,N,F,S,O,O,9.0,0.0,100.7004156912491
1104,1,58,F,Y,N,P,S,O,O,0.0,0.0,120.93456976091828
1104,2,62,M,Y,N,O,O,O,O,716.0,0.0,120.93456976091828
1104,3,25,F,Y,N,O,O,O,O,0.0,0.0,120.93456976091828
1104,4,66,F,Y,N,O,O,O,O,0.0,0.0,120.93456976091828
1104,5,10,F,N,N,O,O,O,S,0.0,0.0,120.93456976091828
1105,1,49,F,Y,N,O,O,O,O,0.0,0.0,1.0
1105,2,28,F,Y,N,F,P,O,O,0.0,0.0,1.0
1106,1,58,M,Y,N,P,G,O,O,0.0,0.0,175.90828827160178
1106,2,47,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1106,3,19,F,Y,N,F,G,O,O,444.0,0.0,175.90828827160178
1106,4,14,F,N,N,O,O,O,S,0.0,463.0,175.90828827160178
1106,5,13,F,N,N,O,O,O,S,0.0,463.0,175.90828827160178
1107,1,47,F,Y,N,O,O,O,O,0.0,0.0,190.46031211888757
1107,2,59,M,Y,N,P,G,O,O,452.0,0.0,190.46031211888757
1107,3,28,F,Y,N,F,G,O,O,556.0,0.0,190.46031211888757
1107,4,20,M,Y,N,O,O,O,S,0.0,437.0,190.46031211888757
1108,1,36,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1108,2,34,M,Y,N,F,G,O,O,431.0,0.0,175.90828827160178
1109,1,63,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1109,2,56,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1110,1,35,M,Y,N,P,G,O,O,119.0,0.0,175.90828827160178
1110,2,34,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1111,1,65,M,Y,N,O,O,O,O,0.0,0.0,1.0
1111,2,61,F,Y,N,O,O,O,O,0.0,0.0,1.0
1112,1,72,M,Y,N,O,O,O,O,0.0,0.0,186.82230615706612
1112,2,67,F,Y,N,O,O,O,O,0.0,0.0,186.82230615706612
1112,3,42,M,Y,N,F,G,O,O,551.0,0.0,186.82230615706612
1112,4,40,F,Y,N,O,O,O,O,0.0,0.0,186.82230615706612
1112,5,20,M,Y,N,O,O,O,S,0.0,446.0,186.82230615706612
1113,1,46,M,Y,N,P,G,O,O,446.0,0.0,183.18430019524467
1113,2,18,M,Y,N,O,O,O,S,0.0,437.0,183.18430019524467
1113,3,16,M,N,N,O,O,O,S,0.0,446.0,183.18430019524467
1113,4,43,F,Y,N,O,O,O,O,0.0,0.0,183.18430019524467
1114,1,43,M,Y,N,F,G,O,O,558.0,0.0,181.36529721433396
1114,2,41,F,Y,N,O,O,O,O,0.0,0.0,181.36529721433396
1114,3,11,F,N,N,O,O,O,S,0.0,463.0,181.36529721433396
1115,1,38,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1115,2,36,M,Y,N,F,G,O,O,558.0,0.0,175.90828827160178
1115,3,13,F,N,N,O,O,O,S,0.0,463.0,175.90828827160178
1115,4,7,M,N,N,O,O,O,S,0.0,463.0,175.90828827160178
1116,1,52,M,Y,N,F,G,O,O,419.0,0.0,175.90828827160178
1116,2,52,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1116,3,18,M,Y,N,O,O,O,S,0.0,569.0,175.90828827160178
1116,4,16,M,N,N,O,O,O,S,0.0,569.0,175.90828827160178
1117,1,58,M,Y,N,F,S,O,O,0.0,0.0,197.73632404253047
1117,2,57,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1118,1,69,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1118,2,32,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1118,3,36,M,Y,N,F,G,O,O,269.0,0.0,175.90828827160178
1119,1,73,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1119,2,69,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1120,1,63,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1120,2,61,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1121,1,46,M,Y,N,F,G,O,O,124.0,0.0,158.59895221343322
1121,2,43,F,Y,N,O,O,O,O,0.0,0.0,158.59895221343322
1121,3,12,M,N,N,O,O,O,S,0.0,463.0,158.59895221343322
1121,4,10,M,N,N,O,O,O,S,0.0,463.0,158.59895221343322
1122,1,24,F,Y,N,F,G,O,O,0.0,0.0,16.86593775851164
1122,2,43,F,Y,N,F,G,O,O,55.0,0.0,16.86593775851164
1122,3,39,M,Y,N,F,M,O,O,74.0,0.0,16.86593775851164
1122,4,19,F,Y,N,O,O,O,O,0.0,0.0,16.86593775851164
1123,1,36,M,Y,N,F,G,O,O,482.0,0.0,175.90828827160178
1123,2,34,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1123,3,26,F,Y,N,F,G,O,O,0.0,0.0,175.90828827160178
1124,1,59,F,Y,N,O,O,O,O,0.0,0.0,186.82230615706612
1124,2,63,M,Y,N,F,G,O,O,558.0,0.0,186.82230615706612
1124,3,24,M,Y,N,F,G,O,O,558.0,0.0,186.82230615706612
1125,1,69,M,Y,N,O,O,O,O,0.0,0.0,1.0
1125,2,65,F,Y,N,O,O,O,O,0.0,0.0,1.0
1126,1,43,F,Y,N,O,O,O,O,0.0,0.0,152.82917352737704
1126,2,47,M,Y,N,F,G,O,O,419.0,0.0,152.82917352737704
1126,3,15,M,N,N,O,O,O,S,0.0,453.0,152.82917352737704
1126,4,13,F,N,N,O,O,O,S,0.0,453.0,152.82917352737704
1127,1,36,F,Y,N,P,P,O,O,555.0,0.0,178.33362557948274
1127,2,18,F,Y,N,P,S,O,O,432.0,0.0,178.33362557948274
1127,3,12,M,N,N,O,O,O,S,0.0,558.0,178.33362557948274
1128,1,52,M,Y,N,F,P,O,O,560.0,0.0,179.54629423342325
1128,2,50,F,Y,N,P,S,O,O,0.0,0.0,179.54629423342325
1128,3,23,M,Y,N,O,O,O,S,0.0,424.0,179.54629423342325
1128,4,18,F,Y,N,O,O,O,S,0.0,432.0,179.54629423342325
1128,5,10,M,N,N,O,O,O,S,0.0,432.0,179.54629423342325
1129,1,58,F,Y,N,O,O,O,O,0.0,0.0,1.0
1130,1,94,M,Y,N,O,O,O,O,0.0,0.0,152.15424934441467
1130,2,86,F,Y,N,O,O,O,O,0.0,0.0,152.15424934441467
1130,3,62,M,Y,N,O,O,O,O,0.0,0.0,152.15424934441467
1130,4,62,F,Y,N,F,S,O,O,394.0,0.0,152.15424934441467
1130,5,57,M,Y,N,O,O,O,O,0.0,0.0,152.15424934441467
1130,6,27,F,Y,N,F,P,O,O,12.0,0.0,152.15424934441467
1131,1,37,M,Y,N,F,M,O,O,411.0,0.0,113.25557021416996
1131,2,29,F,Y,N,P,P,O,O,560.0,0.0,113.25557021416996
1131,3,10,M,N,N,O,O,O,S,0.0,394.0,113.25557021416996
1131,4,8,F,N,N,O,O,O,S,0.0,394.0,113.25557021416996
1132,1,20,F,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1132,2,26,M,Y,N,F,P,O,O,751.0,0.0,22.70925633913767
1133,1,80,M,Y,N,O,O,O,O,555.0,0.0,175.90828827160178
1133,2,73,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1134,1,68,M,Y,N,O,O,O,O,396.0,0.0,117.04173026493436
1134,2,65,F,Y,N,O,O,O,O,0.0,0.0,117.04173026493436
1135,1,62,M,Y,N,O,O,O,O,0.0,0.0,22.10816854153326
1135,2,56,F,Y,N,O,O,O,O,0.0,0.0,22.10816854153326
1135,3,23,M,Y,N,F,P,O,O,758.0,0.0,22.10816854153326
1136,1,66,F,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1136,2,67,M,Y,N,O,O,O,O,0.0,0.0,22.70925633913767
1136,3,39,M,Y,N,F,P,O,O,80.0,0.0,22.70925633913767
1137,1,64,M,Y,N,P,P,O,O,414.0,0.0,142.68226459132842
1137,2,61,F,Y,N,O,O,O,O,0.0,0.0,142.68226459132842
1137,3,29,F,Y,N,F,P,O,O,560.0,0.0,142.68226459132842
1137,4,10,M,N,N,O,O,O,S,0.0,394.0,142.68226459132842
1137,5,6,F,N,N,O,O,O,S,0.0,394.0,142.68226459132842
1138,1,48,M,Y,N,F,M,O,O,559.0,0.0,128.40021041722756
1138,2,40,F,Y,N,F,S,O,O,558.0,0.0,128.40021041722756
1138,3,18,F,Y,N,O,O,O,O,0.0,0.0,128.40021041722756
1139,1,24,M,Y,N,F,G,O,O,508.0,0.0,14.180492798194848
1139,2,54,F,Y,N,O,O,O,O,0.0,0.0,14.180492798194848
1139,3,54,M,Y,N,O,O,O,O,0.0,0.0,14.180492798194848
1140,1,49,M,Y,N,F,P,O,O,0.0,0.0,100.70041569124912
1140,2,47,F,Y,N,O,O,O,O,0.0,0.0,100.70041569124912
1140,3,21,F,Y,N,O,O,O,S,0.0,614.0,100.70041569124912
1140,4,19,M,Y,N,O,O,O,S,0.0,614.0,100.70041569124912
1140,5,17,F,N,N,O,O,O,S,0.0,614.0,100.70041569124912
1141,1,75,F,Y,N,O,O,O,O,83.0,0.0,14.126778810322897
1142,1,58,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1142,2,56,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1142,3,23,M,Y,N,O,O,O,S,0.0,437.0,197.73632404253047
1142,4,22,M,Y,N,O,O,O,S,0.0,437.0,197.73632404253047
1143,1,38,M,Y,N,F,P,O,O,314.0,0.0,166.42642657925268
1143,2,37,F,Y,N,O,O,O,O,0.0,0.0,166.42642657925268
1143,3,14,F,N,N,O,O,O,S,0.0,428.0,166.42642657925268
1143,4,12,F,N,N,O,O,O,S,0.0,428.0,166.42642657925268
1144,1,32,M,Y,N,P,S,O,O,428.0,0.0,180.27389542578752
1144,2,31,F,Y,N,P,S,O,O,0.0,0.0,180.27389542578752
1144,3,12,M,N,N,O,O,O,S,0.0,432.0,180.27389542578752
1144,4,10,M,N,N,O,O,O,S,0.0,432.0,180.27389542578752
1145,1,58,F,Y,N,P,S,O,O,451.0,0.0,186.82230615706612
1145,2,35,M,Y,N,P,S,O,O,451.0,0.0,186.82230615706612
1145,3,35,F,Y,N,P,S,O,O,451.0,0.0,186.82230615706612
1145,4,17,M,N,N,O,O,O,S,0.0,561.0,186.82230615706612
1146,1,53,M,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1146,2,53,F,Y,N,O,O,O,O,0.0,0.0,197.73632404253047
1146,3,23,F,Y,N,O,O,O,S,0.0,437.0,197.73632404253047
1146,4,22,F,Y,N,O,O,O,S,0.0,437.0,197.73632404253047
1146,5,22,F,Y,N,O,O,O,S,0.0,437.0,197.73632404253047
1147,1,60,M,Y,N,O,O,O,O,0.0,0.0,157.31988857889237
1147,2,58,F,Y,N,O,O,O,O,0.0,0.0,157.31988857889237
1147,3,24,M,Y,N,P,S,O,O,427.0,0.0,157.31988857889237
1147,4,22,M,Y,N,P,S,O,O,427.0,0.0,157.31988857889237
1148,1,65,F,Y,N,O,O,O,O,0.0,0.0,191.49974239369368
1148,2,43,F,Y,N,P,P,O,O,428.0,0.0,191.49974239369368
1148,3,23,F,Y,N,P,P,O,O,428.0,0.0,191.49974239369368
1148,4,21,M,Y,N,O,O,O,S,0.0,433.0,191.49974239369368
1148,5,19,F,Y,N,O,O,O,S,0.0,433.0,191.49974239369368
1149,1,60,F,Y,N,O,O,O,O,0.0,0.0,192.27931509979828
1149,2,58,F,Y,N,O,O,O,O,0.0,0.0,192.27931509979828
1149,3,23,F,Y,N,O,O,O,S,0.0,433.0,192.27931509979828
1149,4,22,F,Y,N,O,O,O,S,0.0,433.0,192.27931509979828
1150,1,30,M,Y,N,P,S,O,O,429.0,0.0,175.90828827160178
1150,2,30,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1150,3,10,F,N,N,O,O,O,S,0.0,432.0,175.90828827160178
1150,4,8,F,N,N,O,O,O,S,0.0,432.0,175.90828827160178
1151,1,48,F,Y,N,O,O,O,O,0.0,0.0,19.132922479988654
1151,2,13,F,N,N,O,O,O,S,0.0,0.0,19.132922479988654
1151,3,53,M,Y,N,F,G,O,O,0.0,0.0,19.132922479988654
1151,4,27,M,Y,N,O,O,O,O,0.0,0.0,19.132922479988654
1151,5,21,M,Y,N,F,P,O,O,212.0,0.0,19.132922479988654
1152,1,47,M,Y,N,F,G,O,O,357.0,0.0,175.90828827160178
1152,2,39,F,Y,N,P,S,O,O,357.0,0.0,175.90828827160178
1152,3,20,F,Y,N,F,G,O,O,0.0,0.0,175.90828827160178
1153,1,28,M,Y,N,P,S,O,O,433.0,0.0,175.90828827160178
1153,2,24,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1153,3,12,F,N,N,O,O,O,S,0.0,432.0,175.90828827160178
1153,4,10,F,N,N,O,O,O,S,0.0,432.0,175.90828827160178
1154,1,38,M,Y,N,P,S,O,O,431.0,0.0,181.36529721433396
1154,2,36,F,Y,N,P,S,O,O,431.0,0.0,181.36529721433396
1154,3,22,F,Y,N,O,O,O,S,0.0,437.0,181.36529721433396
1154,4,20,F,Y,N,O,O,O,S,0.0,437.0,181.36529721433396
1155,1,74,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1155,2,45,M,Y,N,P,M,O,O,460.0,0.0,175.90828827160178
1155,3,40,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1156,1,72,M,Y,N,O,O,O,O,0.0,0.0,129.09159616562803
1156,2,45,M,Y,N,F,S,O,O,12.0,0.0,129.09159616562803
1156,3,17,M,N,N,O,O,O,S,0.0,428.0,129.09159616562803
1156,4,42,F,Y,N,O,O,O,O,0.0,0.0,129.09159616562803
1157,1,35,M,Y,N,F,M,O,O,12.0,0.0,175.90828827160178
1157,2,31,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1158,1,37,M,Y,N,F,G,O,O,570.0,0.0,175.90828827160178
1158,2,35,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1158,3,15,F,N,N,O,O,O,S,0.0,435.0,175.90828827160178
1159,1,56,M,Y,N,F,G,O,O,611.0,0.0,152.4999422186149
1159,2,49,F,Y,N,F,G,O,O,453.0,0.0,152.4999422186149
1159,3,18,M,Y,N,O,O,O,S,0.0,0.0,152.4999422186149
1160,1,47,F,Y,N,F,G,O,O,397.0,0.0,175.90828827160178
1160,2,16,M,N,N,O,O,O,S,0.0,429.0,175.90828827160178
1160,3,73,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1160,4,19,F,Y,N,O,O,O,S,0.0,0.0,175.90828827160178
1161,1,42,F,Y,N,F,G,O,O,552.0,0.0,175.90828827160178
1161,2,17,F,N,N,O,O,O,S,0.0,429.0,175.90828827160178
1161,3,69,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1162,1,70,M,Y,N,P,P,O,O,428.0,0.0,186.99522100750903
1162,2,68,F,Y,N,O,O,O,O,0.0,0.0,186.99522100750903
1163,1,76,M,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1163,2,68,F,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1163,3,49,M,Y,N,F,P,O,O,597.0,0.0,205.14243654832217
1164,1,63,M,Y,N,O,O,O,O,0.0,0.0,197.25234283492514
1164,2,62,F,Y,N,O,O,O,O,0.0,0.0,197.25234283492514
1164,3,42,F,Y,N,F,S,O,O,428.0,0.0,197.25234283492514
1164,4,10,F,N,N,O,O,O,S,0.0,426.0,197.25234283492514
1165,1,77,F,Y,N,O,O,O,O,0.0,0.0,260.53089441636916
1165,2,27,F,Y,N,F,S,O,O,555.0,0.0,260.53089441636916
1166,1,78,M,Y,N,O,O,O,O,0.0,0.0,315.9193522844161
1166,2,69,F,Y,N,O,O,O,O,0.0,0.0,315.9193522844161
1167,1,45,M,Y,N,P,P,O,O,453.0,0.0,181.36529721433396
1167,2,40,F,Y,N,O,O,O,O,453.0,0.0,181.36529721433396
1167,3,38,F,Y,N,F,G,O,O,0.0,0.0,181.36529721433396
1167,4,20,M,Y,N,O,O,O,S,0.0,0.0,181.36529721433396
1167,5,18,M,Y,N,O,O,O,S,0.0,0.0,181.36529721433396
1168,1,67,M,Y,N,P,M,O,O,443.0,0.0,175.90828827160178
1168,2,65,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1169,1,63,F,Y,N,O,O,O,O,0.0,0.0,1.0
1169,2,66,M,Y,N,O,O,O,O,0.0,0.0,1.0
1169,3,32,M,Y,N,F,G,O,O,0.0,0.0,1.0
1170,1,72,M,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1170,2,50,M,Y,N,P,M,O,O,0.0,0.0,205.14243654832217
1171,1,70,M,Y,N,O,O,O,O,0.0,0.0,230.44333705594855
1171,2,68,F,Y,N,O,O,O,O,0.0,0.0,230.44333705594855
1171,3,48,M,Y,N,P,S,O,O,426.0,0.0,230.44333705594855
1171,4,40,F,Y,N,P,P,O,O,441.0,0.0,230.44333705594855
1172,1,71,M,Y,N,O,O,O,O,0.0,0.0,315.9193522844161
1172,2,68,F,Y,N,O,O,O,O,0.0,0.0,315.9193522844161
1173,1,27,M,Y,N,F,S,O,O,437.0,0.0,205.14243654832217
1173,2,21,F,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1174,1,72,M,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1174,2,71,F,Y,N,O,O,O,O,0.0,0.0,205.14243654832217
1175,1,36,M,Y,N,F,P,O,O,12.0,0.0,224.94657176894862
1175,2,34,F,Y,N,P,P,O,O,432.0,0.0,224.94657176894862
1175,3,14,M,N,N,O,O,O,S,0.0,423.0,224.94657176894862
1175,4,12,M,N,N,O,O,O,S,0.0,423.0,224.94657176894862
1176,1,67,M,Y,N,O,O,O,O,0.0,0.0,153.13206633143818
1176,2,65,F,Y,N,O,O,O,O,0.0,0.0,153.13206633143818
1176,3,27,M,Y,N,F,G,O,O,437.0,0.0,153.13206633143818
1176,4,23,F,Y,N,F,G,O,O,0.0,0.0,153.13206633143818
1177,1,60,M,Y,N,O,O,O,O,0.0,0.0,153.14194327070103
1177,2,59,F,Y,N,O,O,O,O,0.0,0.0,153.14194327070103
1177,3,29,F,Y,N,F,G,O,O,437.0,0.0,153.14194327070103
1177,4,12,M,N,N,O,O,O,S,0.0,428.0,153.14194327070103
1178,1,35,M,Y,N,F,G,O,O,12.0,0.0,175.90828827160178
1178,2,30,F,Y,N,F,G,O,O,12.0,0.0,175.90828827160178
1179,1,34,M,Y,N,P,P,O,O,441.0,0.0,120.71342240036583
1179,2,30,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
1180,1,26,M,Y,N,F,G,O,O,0.0,0.0,128.20294130841773
1180,2,26,F,Y,N,F,P,O,O,560.0,0.0,128.20294130841773
1181,1,31,M,Y,N,O,O,O,S,0.0,569.0,89.46755618668327
1182,1,44,M,Y,N,F,G,O,O,0.0,0.0,1.0
1183,1,68,F,Y,N,O,O,O,O,0.0,0.0,1.0
1183,2,25,M,Y,N,F,P,O,O,0.0,0.0,1.0
1184,1,22,M,Y,N,O,O,O,S,0.0,429.0,128.20294130841773
1184,2,19,M,Y,N,O,O,O,S,0.0,0.0,128.20294130841773
1185,1,36,M,Y,N,F,P,O,O,12.0,0.0,128.20294130841773
1185,2,34,F,Y,N,P,S,O,O,0.0,0.0,128.20294130841773
1186,1,55,M,Y,N,P,S,O,O,0.0,0.0,137.20941331734204
1186,2,52,F,Y,N,O,O,O,O,0.0,0.0,137.20941331734204
1186,3,26,M,Y,N,F,M,O,O,10.0,0.0,137.20941331734204
1186,4,22,F,Y,N,O,O,O,S,0.0,0.0,137.20941331734204
1187,1,31,M,Y,N,F,P,O,O,576.0,0.0,120.71342240036583
1187,2,26,F,Y,N,F,P,O,O,560.0,0.0,120.71342240036583
1188,1,54,M,Y,N,P,S,O,O,0.0,0.0,101.3457298394986
1188,2,54,F,Y,N,F,G,O,O,429.0,0.0,101.3457298394986
1188,3,22,M,Y,N,O,O,O,S,0.0,425.0,101.3457298394986
1188,4,19,M,Y,N,O,O,O,S,0.0,429.0,101.3457298394986
1189,1,65,M,Y,N,O,O,O,O,0.0,0.0,135.6924602164696
1189,2,65,F,Y,N,O,O,O,O,0.0,0.0,135.6924602164696
1190,1,77,M,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
1190,2,29,M,Y,N,F,P,O,O,614.0,0.0,120.71342240036583
1191,1,71,M,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
1191,2,65,F,Y,N,O,O,O,O,0.0,0.0,120.71342240036583
1192,1,38,M,Y,N,P,P,O,O,0.0,0.0,108.01625912336685
1192,2,32,F,Y,N,P,P,O,O,0.0,0.0,108.01625912336685
1192,3,7,M,N,N,O,O,O,S,0.0,460.0,108.01625912336685
1193,1,41,F,Y,N,O,O,O,O,0.0,0.0,1.0
1193,2,45,M,Y,N,F,P,O,O,0.0,0.0,1.0
1194,1,32,M,Y,N,F,G,O,O,232.0,0.0,175.90828827160178
1194,2,30,F,Y,N,O,O,O,O,0.0,0.0,175.90828827160178
1195,1,71,M,Y,N,O,O,O,O,0.0,0.0,157.0762574104084
1195,2,52,M,Y,N,F,G,O,O,5.0,0.0,157.0762574104084
1195,3,47,F,Y,N,O,O,O,O,0.0,0.0,157.0762574104084
1195,4,19,F,Y,N,O,O,O,S,0.0,424.0,157.0762574104084
1196,1,38,M,Y,N,F,G,O,O,583.0,0.0,153.14194327070103
1196,2,38,F,Y,N,O,O,O,O,0.0,0.0,153.14194327070103
1196,3,10,F,N,N,O,O,O,S,0.0,428.0,153.14194327070103
1197,1,27,M,Y,N,F,P,O,O,462.0,0.0,120.71342240036583
1198,1,32,M,Y,N,P,P,O,O,427.0,0.0,120.71342240036583
