HouseholdId,PersonNumber,TripNumber,StartTime,Mode,PuposeOrigin,ZoneOrigin,PurposeDestination,ZoneDestination
2493,2,2,1500,B,W,443,H,387
2494,2,1,700,D,H,400,M,551
2494,2,2,730,D,M,551,H,400
2495,1,1,830,D,H,400,W,461
2495,1,2,1900,D,W,461,H,400
2496,1,1,1100,B,H,400,W,555
2496,1,2,1700,B,W,555,H,400
2496,3,1,900,W,H,400,W,400
2496,3,2,1200,W,W,400,H,400
2496,4,1,600,D,H,400,S,437
2496,4,2,1800,D,S,437,H,400
2497,1,1,700,D,H,400,W,555
2497,1,2,1830,D,W,555,H,400
2497,2,1,700,D,H,400,W,414
2497,2,2,1230,D,W,414,H,400
2497,3,1,700,P,H,400,S,414
2497,3,2,1230,P,S,414,H,400
2497,4,1,700,P,H,400,S,414
2497,4,2,1230,P,S,414,H,400
2498,1,1,740,W,H,713,S,713
2498,1,2,810,W,S,713,H,713
2498,1,3,1340,W,H,713,F,713
2498,1,4,1400,W,F,713,H,713
2498,1,5,1800,B,H,713,M,618
2498,1,6,2000,B,M,618,M,674
2498,1,7,2100,W,M,674,H,713
2498,2,1,540,P,H,713,W,674
2498,2,2,1600,W,W,674,H,713
2498,3,1,740,W,H,713,S,713
2498,3,2,1400,W,S,713,H,713
2499,3,1,800,B,H,390,W,455
2499,3,2,1700,B,W,455,H,390
2499,4,1,720,W,H,390,S,389
2499,4,2,1230,W,S,389,H,390
2500,3,1,630,O,H,390,W,389
2500,3,2,1900,O,W,389,H,390
2500,4,1,520,B,H,390,S,443
2500,4,2,1300,B,S,443,H,390
2501,1,1,700,D,H,387,W,412
2501,1,2,1600,D,W,412,H,387
2501,2,1,1000,D,H,387,M,443
2501,2,2,1020,D,M,443,H,387
2502,1,1,800,D,H,387,W,554
2502,1,2,1700,D,W,554,H,387
2502,3,1,530,B,H,387,W,598
2502,3,2,1730,B,W,598,H,387
2503,2,1,640,D,H,387,W,611
2503,2,2,1730,D,W,611,H,387
2504,1,1,600,D,H,387,W,571
2504,1,2,1400,D,W,571,H,387
2505,3,1,700,P,H,400,S,566
2505,3,2,1500,P,S,566,H,400
2505,4,1,600,S,H,400,S,391
2505,4,2,1400,S,S,391,H,400
2506,1,1,700,D,H,400,M,407
2506,1,2,830,D,M,407,H,400
2506,2,1,730,P,H,400,M,407
2506,2,2,830,P,M,407,H,400
2506,3,1,1600,B,H,400,S,614
2506,3,2,2130,B,S,614,H,400
2506,4,1,1100,B,H,400,S,561
2506,4,2,2000,B,S,561,H,400
2507,1,1,1400,D,H,387,F,212
2507,1,2,1430,D,F,212,H,387
2507,3,1,1400,B,H,387,S,614
2507,3,2,1930,B,S,614,H,387
2507,4,1,610,W,H,387,S,212
2507,4,2,1300,W,S,212,H,387
2508,2,1,700,B,H,387,W,555
2508,2,2,1800,B,W,555,H,387
2509,2,1,440,O,H,387,W,281
2509,2,2,1800,O,W,281,H,387
2510,1,1,1900,D,H,387,E,398
2510,1,2,2020,D,E,398,H,387
2511,1,1,700,B,H,400,W,578
2511,1,2,1700,B,W,578,H,400
2511,4,1,730,W,H,400,S,408
2511,4,2,1240,W,S,408,H,400
2512,1,1,715,D,H,400,W,569
2512,1,2,1730,D,W,569,H,400
2512,3,1,715,B,H,400,S,587
2512,3,2,1900,B,S,587,H,400
2512,4,1,715,B,H,400,S,357
2512,4,2,1900,B,S,357,H,400
2513,1,1,600,D,H,400,W,443
2513,1,2,1800,D,W,443,H,400
2513,2,1,600,B,H,400,S,614
2513,2,2,1020,B,S,614,H,400
2514,1,1,1200,D,H,400,W,192
2514,1,2,1745,D,W,192,H,400
2514,3,1,650,D,H,400,W,444
2514,3,2,2000,D,W,444,H,400
2514,4,1,650,B,H,400,S,558
2514,4,2,1800,B,S,558,H,400
2515,1,1,900,D,H,400,W,428
2515,1,2,1400,D,W,428,H,400
2515,2,1,700,D,H,400,W,575
2515,2,2,1830,D,W,575,H,400
2516,1,1,630,D,H,400,W,428
2516,1,2,1930,D,W,428,H,400
2516,2,1,800,D,H,400,E,357
2516,2,2,1710,D,E,357,H,400
2517,3,1,1245,B,H,400,S,192
2517,3,2,1930,B,S,192,H,400
2517,4,1,630,S,H,400,S,408
2517,4,2,1230,S,S,408,H,400
2518,1,1,630,B,H,400,W,235
2518,1,2,1800,B,W,235,H,400
2518,2,1,630,B,H,400,W,357
2518,2,2,1300,B,W,357,H,400
2518,3,1,630,W,H,400,S,408
2518,3,2,1240,W,S,408,H,400
2518,4,1,650,W,H,400,S,408
2518,4,2,1200,W,S,408,H,400
2519,1,1,800,D,H,408,W,281
2519,1,2,1700,D,W,281,H,408
2520,1,1,730,D,H,408,W,443
2520,1,2,1700,D,W,443,H,408
2520,2,1,1000,W,H,408,M,387
2520,2,2,1130,W,M,387,H,408
2520,3,1,630,W,H,408,W,408
2520,3,2,1700,W,W,408,H,408
2521,1,1,800,D,H,408,W,646
2521,1,2,1700,D,W,646,H,408
2521,2,1,1000,W,H,408,M,408
2521,2,2,1130,W,M,408,H,408
2522,1,1,730,D,H,408,W,281
2522,1,2,1730,D,W,281,H,408
2522,2,1,800,D,H,408,W,281
2522,2,2,1700,D,W,281,H,408
2522,3,1,610,B,H,408,S,558
2522,3,2,1300,B,S,558,H,408
2522,4,1,630,B,H,408,S,410
2522,4,2,1430,P,S,410,H,408
2523,1,1,730,D,H,387,F,396
2523,1,2,815,D,F,396,H,387
2524,2,1,700,D,H,387,F,212
2524,2,2,730,D,F,212,H,387
2524,3,1,600,B,H,387,S,434
2524,3,2,1250,B,S,434,H,387
2524,4,1,700,P,H,387,S,212
2524,4,2,1230,P,S,212,H,387
2525,1,1,740,D,H,389,W,662
2525,1,2,1800,D,W,662,H,389
2526,1,1,830,D,H,389,W,216
2526,1,2,1830,D,W,216,H,389
2526,2,1,650,D,H,389,F,554
2526,2,2,800,D,F,554,H,389
2526,2,3,1250,D,H,389,F,554
2526,2,4,1400,D,F,554,H,389
2526,3,1,630,D,H,389,S,551
2526,3,2,1200,D,S,551,H,389
2526,4,1,650,P,H,389,S,554
2526,4,2,1400,P,S,554,H,389
2526,5,1,650,P,H,389,S,554
2526,5,2,1400,P,S,554,H,389
2526,6,1,650,P,H,389,S,554
2526,6,2,1400,P,S,554,H,389
2527,1,1,630,D,H,389,W,554
2527,1,2,1800,D,W,554,H,389
2527,3,1,600,B,H,389,S,424
2527,3,2,1600,B,S,424,H,389
2527,4,1,540,B,H,389,S,445
2527,4,2,1200,B,S,445,H,389
2528,1,1,630,D,H,389,W,387
2528,1,2,1700,D,W,387,H,389
2528,2,1,730,D,H,389,F,212
2528,2,2,800,D,F,212,H,389
2528,2,3,1210,D,H,389,F,212
2528,2,4,1230,D,F,212,H,389
2528,3,1,730,P,H,389,S,212
2528,3,2,1230,P,S,212,H,389
2529,2,1,700,D,H,389,W,457
2529,2,2,1800,D,W,457,H,389
2529,3,1,600,B,H,389,W,392
2529,3,2,1500,B,W,392,H,389
2529,4,1,700,D,H,389,W,299
2529,4,2,1800,D,W,299,H,389
2529,5,1,1100,B,H,389,W,410
2529,5,2,2200,B,W,410,H,389
2530,1,1,800,D,H,389,W,452
2530,1,2,1900,D,W,452,H,389
2530,2,1,700,D,H,389,W,212
2530,2,2,1240,D,W,212,H,389
2530,3,1,610,B,H,389,S,398
2530,3,2,1300,B,S,398,H,389
2531,2,1,820,W,H,400,M,400
2531,2,2,840,W,M,400,H,400
2532,1,1,1300,B,H,400,W,558
2532,1,2,1900,B,W,558,H,400
2532,3,1,650,B,H,400,S,558
2532,3,2,1320,B,S,558,H,400
2533,2,1,700,D,H,400,W,631
2533,2,2,1700,D,W,631,H,400
2534,2,1,630,D,H,400,W,614
2534,2,2,1600,D,W,614,H,400
2535,3,1,1830,D,H,400,W,12
2535,3,2,800,D,W,12,H,400
2536,3,1,700,P,H,400,W,398
2536,3,2,1400,P,W,398,H,400
2537,2,1,700,D,H,389,F,212
2537,2,2,730,D,F,212,H,389
2537,2,3,1210,D,H,389,F,212
2537,2,4,1230,D,F,212,H,389
2537,3,1,700,P,H,389,S,212
2537,3,2,1230,P,S,212,H,389
2537,4,1,700,P,H,389,S,212
2537,4,2,1230,P,S,212,H,389
2538,1,1,700,D,H,389,W,482
2538,1,2,1700,D,W,482,H,389
2538,3,1,600,B,H,389,S,587
2538,3,2,1300,B,S,587,H,389
2538,4,1,600,B,H,389,S,614
2538,4,2,1200,B,S,614,H,389
2539,1,1,700,D,H,389,W,5
2539,1,2,1700,D,W,5,H,389
2539,2,1,700,B,H,389,S,417
2539,2,2,1300,B,S,417,H,389
2539,3,1,600,B,H,389,S,445
2539,3,2,1200,B,S,445,H,389
2540,1,1,740,W,H,713,F,713
2540,1,2,810,W,F,713,M,713
2540,1,3,920,W,M,713,H,713
2540,1,4,1320,W,H,713,F,722
2540,1,5,1355,W,F,722,H,713
2540,2,1,740,W,H,713,S,713
2540,2,2,1400,W,S,713,H,713
2540,2,3,1700,W,H,713,M,713
2540,2,4,1704,W,M,713,H,713
2540,3,1,730,T,H,713,W,709
2540,3,2,1700,W,W,709,H,713
2541,1,1,1800,U,H,400,E,407
2541,1,2,2330,U,E,407,H,400
2541,2,1,700,D,H,400,W,598
2541,2,2,1530,D,W,598,H,400
2541,3,1,1800,U,H,400,E,407
2541,3,2,2330,U,E,407,H,400
2542,2,1,650,D,H,400,W,404
2542,2,2,1600,D,W,404,H,400
2542,3,1,1410,S,H,400,S,443
2542,3,2,1730,S,S,443,H,400
2542,4,1,1410,S,H,400,S,443
2542,4,2,1730,S,S,443,H,400
2543,1,1,730,D,H,400,W,407
2543,1,2,800,D,W,407,R,555
2543,1,3,1800,D,W,555,H,400
2544,2,1,800,B,H,400,W,575
2544,2,2,1800,P,W,575,H,400
2544,3,1,530,B,H,400,S,614
2544,3,2,1300,B,S,614,H,400
2544,4,1,1400,B,H,400,S,614
2544,4,2,2000,B,S,614,H,400
2545,1,1,700,D,H,400,W,555
2545,1,2,1400,D,W,555,H,400
2545,2,1,900,B,H,400,W,435
2545,2,2,1800,B,W,435,H,400
2545,4,1,630,S,H,400,S,434
2545,4,2,1400,S,S,434,H,400
2546,1,1,1230,W,H,400,M,400
2546,1,2,1740,B,M,400,H,400
2546,2,1,730,D,H,400,W,436
2546,2,2,1800,D,W,436,H,400
2547,1,1,1330,D,H,400,W,466
2547,1,2,2350,D,W,466,H,400
2547,2,1,610,D,H,400,O,445
2547,2,2,830,D,O,445,H,400
2547,3,1,1330,B,H,400,S,614
2547,3,2,1800,B,S,614,H,400
2547,4,1,530,B,H,400,S,445
2547,4,2,1400,B,S,445,H,400
2547,4,3,1600,W,H,400,M,400
2547,4,4,1630,W,M,400,H,400
2548,1,1,1800,D,H,400,O,397
2548,1,2,2300,D,O,397,H,400
2548,2,1,1800,P,H,400,O,397
2548,2,2,2300,P,O,397,H,400
2548,3,1,1800,P,H,400,O,397
2548,3,2,2300,P,O,397,H,400
2548,4,1,1800,P,H,400,O,397
2548,4,2,2300,P,O,397,H,400
2549,3,1,1240,B,H,400,W,428
2549,3,2,2000,B,W,428,H,400
2549,4,1,1000,B,H,400,S,598
2549,4,2,1800,B,S,598,H,400
2549,5,1,650,P,H,400,S,392
2549,5,2,1400,P,S,392,H,400
2550,1,1,730,D,H,400,W,8
2550,1,2,1920,D,W,8,H,400
2550,3,1,600,B,H,400,S,407
2550,3,2,1400,B,S,407,H,400
2550,4,1,600,B,H,400,S,407
2550,4,2,1400,B,S,407,H,400
2551,1,1,1300,B,H,226,W,4
2551,1,2,2200,B,W,4,H,226
2551,2,1,700,B,H,226,W,461
2551,2,2,1430,B,W,461,H,226
2552,3,1,1000,D,H,387,W,44
2552,3,2,1700,D,W,44,H,387
2553,1,1,1200,D,H,387,M,407
2553,1,2,1300,D,M,407,H,387
2553,2,1,1200,P,H,387,M,407
2553,2,2,1300,P,M,407,H,387
2554,1,1,900,U,H,387,M,407
2554,1,2,1020,T,M,407,H,387
2555,3,1,530,B,H,387,S,614
2555,3,2,1230,B,S,614,H,387
2555,4,1,715,S,H,387,S,407
2555,4,2,1400,S,S,407,H,387
2556,1,1,720,D,H,387,W,449
2556,1,2,1600,D,W,449,H,387
2556,4,1,830,W,H,387,S,400
2556,4,2,1600,W,S,400,H,387
2556,5,1,750,S,H,387,S,408
2556,5,2,1300,P,S,408,H,387
2557,2,1,1400,P,H,387,M,168
2557,2,2,1800,P,M,168,H,387
2558,1,1,620,D,H,400,W,396
2558,1,2,1500,D,W,396,H,400
2558,2,1,1000,D,H,400,M,400
2558,2,2,1100,D,M,400,H,400
2558,4,1,610,B,H,400,S,486
2558,4,2,1400,B,S,486,H,400
2558,5,1,1000,P,H,400,F,400
2558,5,2,1100,P,F,400,H,400
2559,1,1,745,D,H,400,W,322
2559,1,2,1800,D,W,322,H,400
2559,2,1,745,D,H,400,W,322
2559,2,2,1800,D,W,322,H,400
2559,3,1,1400,D,H,400,S,424
2559,3,2,2000,D,S,424,H,400
2559,4,1,730,P,H,400,S,408
2559,4,2,1400,P,S,408,H,400
2560,1,1,1000,D,H,400,W,555
2560,1,2,2120,D,W,555,H,400
2561,2,1,900,D,H,400,W,206
2561,2,2,1900,D,W,206,H,400
2561,3,1,1230,B,H,400,S,614
2561,3,2,1900,B,S,614,H,400
2561,5,1,700,S,H,400,S,408
2561,5,2,1400,S,S,408,H,400
2562,2,1,730,D,H,400,S,400
2562,2,2,1400,D,S,400,H,400
2562,3,1,730,P,H,400,S,400
2562,3,2,1400,P,S,400,H,400
2563,2,1,800,D,H,400,E,452
2563,2,2,1130,D,E,452,H,400
2564,1,1,930,B,H,400,W,575
2564,1,2,2100,B,W,575,H,400
2564,3,1,930,B,H,400,S,614
2564,3,2,1530,B,S,614,H,400
2565,1,1,745,B,H,400,W,573
2565,1,2,1730,B,W,573,H,400
2565,2,1,700,W,H,400,F,400
2565,2,2,740,T,F,400,H,400
2565,3,1,600,D,H,400,W,281
2565,3,2,1500,D,W,281,H,400
2565,5,1,700,W,H,400,S,400
2565,5,2,1230,W,S,400,H,400
2566,1,1,700,W,H,412,W,482
2566,1,2,1500,W,W,482,H,412
2566,2,1,700,B,H,412,S,424
2566,2,2,1600,B,S,424,H,412
2566,3,1,700,B,H,412,S,424
2566,3,2,1600,B,S,424,H,412
2567,1,1,800,B,H,407,W,555
2567,1,2,1900,B,W,555,H,407
2567,2,1,700,D,H,407,W,281
2567,2,2,1700,D,W,281,H,407
2568,2,1,600,O,H,713,W,60
2568,2,2,1700,O,W,60,H,713
2569,2,1,630,W,H,412,W,408
2569,2,2,1830,W,W,408,H,412
2569,4,1,720,B,H,412,W,558
2569,4,2,1900,B,W,558,H,412
2569,5,1,730,W,H,412,W,411
2569,5,2,1700,W,W,411,H,412
2569,7,1,1630,W,H,412,W,410
2570,1,1,1500,B,H,412,M,558
2570,1,2,1730,B,M,558,H,412
2571,1,1,900,D,H,408,W,425
2571,1,2,1830,D,W,425,H,408
2571,2,1,615,S,H,408,S,409
2571,2,2,1400,S,S,409,H,408
2571,3,1,615,S,H,408,S,409
2571,3,2,1400,S,S,409,H,408
2572,1,1,1120,W,H,408,M,409
2572,1,2,1315,W,M,409,H,408
2573,1,1,520,O,H,409,W,474
2573,1,2,1800,O,W,474,H,409
2573,2,1,730,W,H,409,F,209
2573,2,2,800,W,F,209,H,409
2573,2,3,1235,W,H,409,F,409
2573,2,4,1235,W,F,409,H,409
2573,3,1,730,W,H,409,S,409
2573,3,2,1305,W,S,409,H,409
2573,4,1,730,W,H,409,S,409
2573,4,2,1305,W,S,409,H,409
2574,1,1,600,B,H,230,W,44
2574,1,2,1530,B,W,44,H,230
2575,1,1,820,B,H,412,W,553
2575,1,2,1700,B,W,553,H,412
2575,2,1,700,D,H,412,W,461
2575,2,2,1800,D,W,461,H,412
2576,1,1,1200,C,H,412,W,407
2576,1,2,1800,C,W,407,H,412
2576,2,1,1030,W,H,412,M,388
2576,2,2,1040,W,M,388,H,412
2577,1,1,1300,D,H,713,M,674
2577,1,2,1440,D,M,674,H,713
2577,1,3,1630,D,H,713,O,620
2577,1,4,1800,P,O,620,H,713
2577,2,1,1300,P,H,713,M,674
2577,2,2,1445,P,M,674,H,713
2577,2,3,1630,P,H,713,O,620
2577,2,4,1800,D,O,620,H,713
2578,1,1,830,D,H,412,W,599
2578,1,2,1900,D,W,599,H,412
2578,2,1,1800,W,H,412,E,412
2578,2,2,1855,W,E,412,H,412
2579,1,1,600,D,H,407,W,575
2579,1,2,1300,D,W,575,H,407
2579,2,1,745,W,H,407,F,407
2579,2,2,755,W,F,407,H,407
2579,2,3,1220,W,H,407,F,407
2579,2,4,1235,W,F,407,H,407
2579,3,1,745,W,H,407,S,407
2579,3,2,1235,W,S,407,H,407
2580,3,1,800,D,H,408,W,417
2580,3,2,1730,D,W,417,H,408
2580,4,1,645,D,H,408,W,408
2580,4,2,1100,D,W,408,H,408
2580,4,3,1230,D,H,408,R,408
2580,4,4,1900,D,W,408,H,408
2581,1,1,1200,W,H,408,M,408
2581,1,2,1210,W,M,408,H,408
2581,3,1,700,B,H,408,W,317
2581,3,2,1800,B,W,317,H,408
2582,1,1,750,D,H,408,W,408
2582,1,2,2000,D,W,408,H,408
2582,2,1,745,D,H,408,F,400
2582,2,2,800,D,F,400,H,408
2582,2,3,830,D,H,408,W,408
2582,2,4,1130,D,W,408,H,408
2582,2,5,1300,D,H,408,F,400
2582,2,6,1315,D,F,400,H,408
2582,2,7,1600,D,H,408,O,445
2582,2,8,1800,D,O,445,H,408
2582,3,1,745,P,H,408,S,445
2582,3,2,1315,P,S,445,H,408
2583,2,1,1030,W,H,408,M,408
2583,2,2,1200,W,M,408,H,408
2584,1,1,1700,B,H,408,W,18
2585,1,1,1200,W,H,408,M,407
2585,1,2,1230,W,M,407,H,408
2585,2,1,700,B,H,408,W,555
2585,2,2,1700,B,W,555,H,408
2585,3,1,1500,W,H,408,W,408
2585,3,2,1900,W,W,408,H,408
2586,1,1,700,D,H,408,W,281
2586,1,2,1730,D,W,281,H,408
2586,2,1,700,W,H,408,W,408
2586,2,2,1500,W,W,408,H,408
2586,3,1,640,B,H,408,S,410
2586,3,2,1330,B,S,410,H,408
2587,1,1,800,D,H,408,W,422
2587,1,2,1700,D,W,422,H,408
2587,2,1,700,W,H,408,W,408
2587,2,2,1600,W,W,408,H,408
2587,3,1,640,W,H,408,S,408
2587,3,2,1240,W,S,408,H,408
2588,2,1,1300,B,H,729,W,611
2588,2,2,2330,B,W,611,H,729
2589,1,1,800,W,H,407,E,407
2589,1,2,855,W,E,407,H,407
2589,1,3,1100,D,H,407,M,407
2589,1,4,1200,D,M,407,H,407
2590,3,1,600,W,H,230,W,231
2590,3,2,1600,W,W,231,H,230
2591,1,1,1200,B,H,407,W,558
2591,1,2,2100,B,W,558,H,407
2591,3,1,530,B,H,407,W,602
2591,3,2,1600,B,W,602,H,407
2592,1,1,600,B,H,230,W,555
2592,1,2,1800,B,W,555,H,230
2592,2,1,600,B,H,230,W,555
2592,2,2,1800,B,W,555,H,230
2593,2,1,1200,D,H,487,W,487
2593,2,2,2100,D,W,487,H,487
2593,3,1,1200,P,H,487,W,487
2593,3,2,1600,D,W,487,H,487
2593,3,3,1630,D,H,487,R,487
2593,3,4,2100,P,W,487,H,487
2594,1,1,900,B,H,230,M,231
2594,1,2,1100,B,M,231,H,230
2595,1,1,800,D,H,729,W,368
2595,1,2,1700,D,W,368,H,729
2596,1,1,700,B,H,230,W,231
2596,1,2,1900,B,W,231,H,230
2597,1,1,700,D,H,482,O,414
2597,1,2,1000,D,O,414,H,482
2597,2,1,700,P,H,482,O,414
2597,2,2,1000,P,O,414,H,482
2598,1,1,1100,T,H,487,O,414
2598,1,2,1410,T,O,414,H,487
2598,1,3,1600,W,H,487,M,482
2598,1,4,1610,W,M,482,H,487
2599,3,1,700,B,H,230,W,231
2599,3,2,1600,B,W,231,H,230
2600,1,1,1400,P,H,466,O,577
2600,1,2,1500,P,O,577,E,233
2600,1,3,1900,P,E,233,H,466
2600,2,1,700,D,H,466,W,444
2600,2,2,1300,D,W,444,H,466
2600,2,3,1400,D,H,466,F,577
2600,2,4,1500,D,F,577,E,233
2600,2,5,1900,D,E,233,H,466
2600,3,1,530,D,H,466,W,136
2600,3,2,1600,D,W,136,H,466
2602,1,1,530,O,H,230,W,231
2602,1,2,1500,O,W,231,H,230
2602,3,1,745,W,H,230,S,230
2602,3,2,1500,W,S,230,H,230
2603,1,1,2100,W,H,407,M,407
2603,1,2,2300,W,M,407,H,407
2603,2,1,800,D,H,407,M,444
2603,2,2,930,D,M,444,W,407
2603,2,3,2000,D,W,407,H,407
2603,3,1,2100,W,H,407,M,407
2603,3,2,2300,W,M,407,H,407
2604,1,1,500,D,H,407,W,421
2604,1,2,2200,D,W,421,H,407
2604,2,1,740,U,H,407,W,499
2604,3,1,515,B,H,407,W,499
2604,3,2,1600,B,W,499,H,407
2604,3,3,1800,D,H,407,S,614
2604,3,4,2200,D,S,614,H,407
2604,4,1,745,U,H,407,S,499
2604,4,2,1300,B,S,499,H,407
2605,2,1,710,T,H,407,F,406
2605,2,2,725,W,F,406,H,407
2605,2,3,800,T,H,407,W,406
2605,2,4,1240,T,W,406,H,407
2605,3,1,710,T,H,407,S,406
2605,3,2,1230,T,S,406,H,407
2606,1,1,800,P,H,407,O,565
2606,1,2,1300,P,O,565,H,407
2606,2,1,800,D,H,407,F,565
2606,2,2,1300,D,F,565,H,407
2606,3,1,540,B,H,407,W,560
2606,3,2,1440,B,W,560,H,407
2607,1,1,1000,B,H,729,M,674
2607,1,2,1230,B,M,674,H,729
2607,2,1,1200,B,H,729,W,558
2607,2,2,1900,B,W,558,H,729
2608,1,1,1720,P,H,407,O,555
2608,1,2,2000,P,O,555,H,407
2608,2,1,1720,P,H,407,F,555
2608,2,2,2000,P,F,555,H,407
2609,1,1,1300,B,H,407,W,414
2609,2,1,715,T,H,407,F,407
2609,2,2,730,W,F,407,H,407
2609,2,3,1210,W,H,407,F,407
2609,2,4,1235,W,F,407,H,407
2609,4,1,1200,B,H,407,S,614
2609,4,2,1830,B,S,614,H,407
2609,5,1,715,T,H,407,S,407
2609,5,2,1235,W,S,407,H,407
2610,1,1,640,D,H,407,F,406
2610,1,2,655,D,F,406,H,407
2610,1,3,830,D,H,407,W,419
2610,1,4,1900,D,W,419,H,407
2610,2,1,740,W,H,407,F,407
2610,2,2,755,W,F,407,H,407
2610,2,3,1520,W,H,407,F,407
2610,2,4,1535,W,F,407,H,407
2610,3,1,640,P,H,407,S,406
2610,3,2,1310,W,S,406,H,407
2610,4,1,740,W,H,407,S,407
2610,4,2,1535,W,S,407,H,407
2610,5,1,740,W,H,407,S,407
2610,5,2,1535,W,S,407,H,407
2611,1,1,600,T,H,407,W,408
2611,1,2,1530,T,W,408,H,407
2611,3,1,715,W,H,407,F,407
2611,3,2,730,W,F,407,H,407
2611,3,3,1520,W,H,407,F,407
2611,3,4,1535,W,F,407,H,407
2611,4,1,715,W,H,407,S,407
2611,4,2,1535,W,S,407,H,407
2612,2,1,750,W,H,407,F,407
2612,2,2,800,W,F,407,H,407
2612,2,3,1555,W,H,407,F,407
2612,2,4,1605,W,F,407,H,407
2612,4,1,800,B,H,407,S,419
2612,4,2,1100,B,S,419,H,407
2612,5,1,750,W,H,407,S,407
2612,5,2,1605,W,S,407,H,407
2613,1,1,1200,W,H,407,W,406
2613,1,2,1900,W,W,406,H,407
2613,2,1,650,W,H,407,F,407
2613,2,2,700,W,F,407,H,407
2613,2,3,855,W,H,407,F,389
2613,2,4,905,W,F,389,H,407
2613,2,5,1155,W,H,407,F,389
2613,2,6,1210,W,F,389,F,407
2613,2,7,1230,W,F,407,H,407
2613,3,1,650,W,H,407,S,407
2613,3,2,1230,W,S,407,H,407
2613,4,1,1155,O,H,407,F,389
2613,4,2,1210,O,F,389,F,407
2613,4,3,1230,O,F,407,H,407
2614,1,1,1445,B,H,407,O,555
2614,1,2,1720,B,O,555,H,407
2615,1,1,800,B,H,407,O,414
2615,1,2,1500,B,O,414,H,407
2615,2,1,800,B,H,407,O,414
2615,2,2,1500,B,O,414,H,407
2616,1,1,600,B,H,387,W,378
2616,1,2,1900,B,W,378,H,387
2616,3,1,730,B,H,387,W,599
2616,3,2,1730,B,W,599,S,614
2616,3,3,2200,B,S,614,H,387
2616,4,1,615,B,H,387,S,410
2616,4,2,1400,B,S,410,H,387
2616,6,1,700,S,H,387,S,407
2616,6,2,1230,S,S,407,H,387
2617,1,1,900,D,H,387,W,389
2617,1,2,2000,D,W,389,H,387
2617,2,1,740,D,H,387,F,389
2617,2,2,800,D,F,389,H,387
2617,2,3,1150,D,H,387,F,416
2617,2,4,1155,D,F,416,H,387
2617,2,5,1220,D,H,387,F,389
2617,2,6,1240,D,F,389,H,387
2617,2,7,2120,D,H,387,M,416
2617,2,8,2130,D,M,416,H,387
2617,3,1,1150,B,H,387,S,434
2617,3,2,2000,B,S,434,H,387
2617,4,1,740,P,H,387,S,389
2617,4,2,1240,P,S,389,H,387
2618,1,1,600,B,H,387,W,414
2618,1,2,1620,B,W,414,H,387
2618,2,1,1000,W,H,387,M,400
2618,2,2,1100,W,M,400,H,387
2618,3,1,1100,U,H,387,W,407
2618,3,2,2000,W,W,407,H,387
2618,4,1,1235,W,H,387,S,407
2618,4,2,1820,W,S,407,H,387
2619,1,1,715,B,H,387,W,482
2619,1,2,1900,B,W,482,H,387
2619,2,1,1100,U,H,387,M,400
2619,2,2,1250,T,M,400,H,387
2619,3,1,700,D,H,387,W,499
2619,3,2,1800,D,W,499,H,387
2619,4,1,1100,U,H,387,F,400
2619,4,2,1250,T,F,400,H,387
2620,1,1,1200,B,H,406,O,587
2620,1,2,1500,B,O,587,H,406
2620,2,1,1200,B,H,406,F,394
2620,2,2,1240,B,F,394,H,406
2620,3,1,1200,B,H,406,F,394
2620,3,2,1240,B,F,394,H,406
2621,1,1,900,D,H,19,W,576
2621,1,2,1400,D,W,576,H,19
2621,1,3,1530,D,H,19,R,576
2621,1,4,1900,D,W,576,H,19
2622,1,1,1000,D,H,726,M,674
2622,1,2,1100,D,M,674,H,726
2624,1,1,1000,W,H,416,M,416
2624,1,2,1012,W,M,416,H,416
2625,1,1,1500,T,H,416,M,213
2625,1,2,1700,T,M,213,H,416
2626,2,1,1315,W,H,416,M,114
2626,2,2,1350,W,M,114,H,416
2627,1,1,710,D,H,406,F,406
2627,1,2,730,D,F,406,H,406
2627,1,3,1030,D,H,406,M,400
2627,1,4,1140,D,M,400,H,406
2627,1,5,1220,D,H,406,F,406
2627,1,6,1230,D,F,406,H,406
2627,2,1,1030,P,H,406,M,400
2627,2,2,1140,P,M,400,H,406
2627,3,1,710,P,H,406,S,406
2627,3,2,1230,P,S,406,H,406
2628,1,1,800,B,H,416,W,554
2628,1,2,1700,B,W,554,H,416
2628,2,1,800,B,H,416,W,482
2628,2,2,1600,B,W,482,H,416
2629,2,1,630,B,H,416,W,12
2629,2,2,1800,B,W,12,H,416
2629,3,1,1200,W,H,416,S,212
2629,3,2,1500,W,S,212,H,416
2630,1,1,630,B,H,489,W,471
2630,1,2,1730,B,W,471,H,489
2630,2,1,600,B,H,489,O,443
2630,2,2,950,B,O,443,H,489
2630,3,1,900,B,H,489,W,22
2630,3,2,2100,B,W,22,H,489
2631,2,1,700,C,H,416,W,177
2631,2,2,1630,C,W,177,H,416
2631,3,1,630,B,H,416,W,555
2631,3,2,1900,B,W,555,H,416
2632,1,1,510,B,H,489,W,499
2632,1,2,1730,B,W,499,H,489
2632,3,1,545,B,H,489,S,407
2632,3,2,1310,B,S,407,H,489
2632,4,1,710,S,H,489,S,487
2632,4,2,1510,S,S,487,H,489
2633,1,1,630,B,H,489,W,487
2633,1,2,1700,B,W,487,H,489
